adopt_feature,adopt_importance,euth_feature,euth_importance,transfer_feature,transfer_importance
breed_Parson Russell Terrier Mix,1.0246236625611844,color_Blue/Tan,0.768791917449932,breed_English Bulldog,1.0144125795499304
color_Brown Tiger,1.0150423155453763,breed_Dachshund/Wire Hair Fox Terrier,0.7685164424112215,breed_Chihuahua Shorthair/Dachshund Wirehair,1.0115667385425664
breed_Beagle/Standard Poodle,0.9998847890490677,breed_Boxer/Dogue De Bordeaux,0.7663198835709464,breed_Cocker Spaniel/Miniature Poodle,1.0063531942212902
breed_Belgian Malinois Mix,0.9906011379847705,color_Black Smoke,0.7660904732477319,breed_German Shepherd/Pit Bull,1.0001038731879197
breed_Chihuahua Shorthair/Dachshund Wirehair,0.9883734909139338,color_White/Blue,0.7616815148451277,breed_Border Terrier/Chihuahua Longhair,0.9919177143508406
breed_Australian Shepherd/Pit Bull,0.9850570060977855,breed_Sussex Span Mix,0.7598265167928346,breed_Rat Terrier/Yorkshire Terrier,0.9894613429803849
breed_Bloodhound Mix,0.9806578654027329,breed_Maltese/Yorkshire Terrier,0.759216332239471,breed_Beagle/Standard Poodle,0.9881521186875032
color_Blue/Blue,0.9803231546277615,color_Black/Gray,0.7576050896832585,breed_French Bulldog,0.9878106617734844
breed_Chihuahua Longhair/Pointer,0.9708909658862022,breed_Chesa Bay Retr Mix,0.7509258505292645,breed_Skye Terrier,0.984519123157704
breed_Pit Bull/Vizsla,0.9627156052138607,breed_Pomeranian,0.7498583248791166,color_Blue/Blue,0.9836409428853005
breed_Tibetan Terrier,0.9614133890809606,sex_upon_intake_Spayed Female,0.739244084135879,breed_English Bulldog Mix,0.9826623217676629
breed_Leonberger Mix,0.9600758363417765,color_Blue Cream,0.7376749220929915,breed_Australian Shepherd/Pit Bull,0.9824720877078557
breed_Boxer/Plott Hound,0.9560088395152921,breed_Rottweiler,0.7246000955169256,breed_Miniature Poodle/Pekingese,0.9756198941212946
breed_Skye Terrier,0.9545448854258868,breed_Norwich Terrier Mix,0.7237662538111713,breed_Border Terrier,0.9727439646431334
breed_English Bulldog Mix,0.9536184077966996,color_Black/Silver,0.717023787357651,breed_Boxer/Staffordshire,0.9697694371387319
breed_Old English Bulldog Mix,0.9487904786994166,breed_Siberian Husky Mix,0.710241959798258,breed_Dachshund Wirehair/Miniature Poodle,0.965479566169619
breed_Harrier,0.9481338837909515,color_Silver/Tan,0.7023740283489435,breed_Greyhound,0.9599688648538421
breed_Saluki Mix,0.9447256341700119,breed_Staffordshire Mix,0.6943497303514021,breed_Pit Bull/Vizsla,0.9558457749302159
breed_Toy Fox Terrier,0.9435083933772095,breed_Jack Russell Terrier Mix,0.6878497457842812,color_Tricolor/Black,0.9521428877143789
breed_Anatol Shepherd/Redbone Hound,0.9413036435614304,breed_Samoyed Mix,0.6878420564018337,breed_Chihuahua Shorthair/Miniature Pinscher,0.9518860047657405
breed_Dachshund Wirehair/Miniature Poodle,0.9403148686068786,color_Tricolor/White,0.677716204682329,breed_Miniature Schnauzer,0.9517861496733868
breed_Cocker Spaniel/Miniature Poodle,0.9354556993994101,breed_Welsh Terrier,0.675580952570598,breed_Chihuahua Longhair/Pointer,0.9503143365848477
breed_Patterdale Terr Mix,0.9340826517454373,breed_Standard Poodle,0.6699093998772575,breed_Bull Terrier Mix,0.9485795391153409
color_Brown Tiger/White,0.9338017453912565,breed_Australian Cattle Dog/Catahoula,0.6674946957259776,breed_Border Terrier/Dachshund,0.9475816099454099
color_Yellow Brindle,0.9328033388760855,color_White/Brown Brindle,0.6654459308939357,breed_Dogue De Bordeaux,0.945059658018154
